Date,Parent org,Brand,Product Id,Product View Count
2024-05-19,unilever_org,boost,8901571003129,217
2024-05-09,unilever_org,boost,8901030817281,16
2024-05-07,nestle_org,nescafe,12374164,2
2024-06-24,nestle_org,nescafe,12374202,43
2024-05-17,nestle_org,maggi,8901058847482,82
2024-05-20,itc_org,aashirvaadnaturessuperfoods,8901725106973,18
2024-05-01,godrej_org,ezee,8901023022012,2
2024-06-29,unilever_org,dove,8901030825798,209
2024-05-19,godrej_org,hit,8901157025194,30
2024-05-17,loreal_org,cheryls,9324623784,322
2024-05-16,mondelezinternational_org,cadburyfuse,037E6AC82938E63D749D07F12AFEAD05,549
2024-05-12,itc_org,savlon,8905110003229,9
2024-05-15,gsk_org,sensodyne,senso83245223,44
2024-05-11,unilever_org,redlabel,8901030397943,1774
2024-06-30,loreal_org,garnier,8901526204236,9449
2024-06-24,unilever_org,horlicks,8901030820021,285
2024-05-19,unilever_org,surfexcel,8901030684616,53
2024-06-27,hersheys_org,kisses,632486523764,95
2024-05-17,nestle_org,maggispicemix,8901058890068,1
2024-06-29,mamaearth_org,mamaearth,8906087773115,476
2024-05-04,unilever_org,surfexcel,8901030618321,2
2024-05-04,unilever_org,kwalitywalls,4F8BD5812CD2AFEC5FAC7E547561A25F,85
2024-05-09,loreal_org,maybelline,6902395788751,451
2024-05-05,colgatepalmolive_org,palmolive,8901314006165,1
2024-05-08,unilever_org,smartpick,8901030603846,13
2024-06-24,unilever_org,ponds,8901030575655,202
2024-05-18,unilever_org,surfexcel,8901030681875,10
2024-05-11,loreal_org,lorealparis,6923700977264,18953
2024-05-14,mamaearth_org,mamaearth,8906087772491,810
2024-06-24,loreal_org,lorealparis,6923700970449,8957
2024-05-21,kimberlyclark_org,huggies,8904009600341,6
2024-06-29,godrej_org,hit,8901157025194,83
2024-05-03,unilever_org,dove,8901030731815,4
2024-05-19,loreal_org,lorealprofessionnel,3474636876129,3
2024-06-25,itc_org,aashirvaadnaturessuperfoods,8901725106973,12
2024-06-25,colgatepalmolive_org,palmolive,8850006934821,1
2024-06-24,loreal_org,matrix,8901526579150,12
2024-05-13,godrej_org,hit,8901157028003,6
2024-05-07,unilever_org,kwalitywalls,38E763EB1497434CB3A44C7E704BB19E,105
2024-05-13,unilever_org,redlabel,8901030406256,608
2024-05-20,unilever_org,comfort,8901030601354,4
2024-06-25,unilever_org,kwalitywalls,877EF956D5A0F1B42C1B9F70A6590960,209
2024-05-12,unilever_org,boost,8901030834752,28
2024-06-30,unilever_org,boost,8901571003556,124
2024-06-30,nestle_org,maggi,8901058847505,126
2024-05-17,loreal_org,matrix,8901526408009,5
2024-06-27,hersheys_org,hersheysexoticdark,AAF7626F7C5C44A123C76FAD2A1D5069,74
2024-05-03,loreal_org,lorealparis,8901526101023,67
2024-05-15,loreal_org,lorealparis,8901526592432,187
2024-05-11,itc_org,savlon,8905110003229,3
2024-05-08,unilever_org,ponds,8901030681356,41
2024-06-23,loreal_org,matrix,8901526579150,4
2024-05-17,unilever_org,lipton,8901030684784,1
2024-05-14,unilever_org,redlabel,8901030406256,531
2024-05-19,unilever_org,boost,8901030817281,19
2024-05-21,loreal_org,matrix,8901526579143,18
2024-06-29,unilever_org,horlicks,8901571004591,426
2024-06-31,unilever_org,sunsilk,8901030610554,23
2024-05-13,nestle_org,nescafe,12374164,3
2024-06-24,unilever_org,sunsilk,8901030610677,330
2024-06-23,loreal_org,lorealprofessionnel,1E371FA5B54CA8A033EDBDE458F0CD98,3
2024-06-28,loreal_org,lorealparis,8901526101016,117
2024-05-07,loreal_org,lorealparis,8901526592432,170
2024-05-06,unilever_org,cornetto,B5D4D8D4B1E3AF5FCAFFAFFEB63AEFA6,341
2024-06-31,kcl_org,huggies,8904009617950,4
2024-05-05,kcl_org,huggies,8904009600624,6
2024-05-05,loreal_org,lorealprofessionnel,3474636876129,3
2024-06-29,mamaearth_org,mamaearth,8906087776772,1154
2024-05-04,unilever_org,kwalitywalls,D10C03168ACDED19B50FCD39637C26CC,39
2024-06-24,loreal_org,maybelline,6902395788782,183
2024-06-28,unilever_org,lipton,8901030780028,143
2024-06-23,unilever_org,kissan,8901030532719,12
2024-05-05,loreal_org,maybelline,6902395788799,319
2024-06-26,nestle_org,maggi,8901058851298,20
2024-05-03,unilever_org,dove,8901030703591,14
2024-05-11,colgatepalmolive_org,colgate,282B8B1E67FAA88D44A3B13E21A56379,21
2024-05-19,nestle_org,maggi,8901058891362,4
2024-05-20,gsk_org,sensodyne,SEN0011828384,4
2024-06-27,itc_org,aashirvaadnaturessuperfoods,8901725106973,22
2024-06-31,unilever_org,axe,8901030724671,26
2024-05-12,unilever_org,ponds,8901030608612,108
2024-06-23,nestle_org,maggi,8901058844757,3
2024-05-16,loreal_org,lorealparis,8901526592500,30
2024-05-06,godrej_org,hit,8901157025194,15
2024-05-20,itc_org,aashirvaad,8901725101053,1
2024-05-20,unilever_org,vaseline,8901030713880,92
2024-06-26,loreal_org,matrix,8901526408047,2
2024-06-26,colgatepalmolive_org,colgate,32462354892578,5
2024-06-25,unilever_org,ponds,158ECE424DC85B155D9E120C0885FD5F,56
2024-05-04,unilever_org,surfexcel,8901030564215,12
2024-05-21,mamaearth_org,mamaearth,8906087770671,33
2024-06-27,unilever_org,lipton,8901030559297,177
2024-05-08,godrej_org,hit,8901023014284,13
2024-05-04,unilever_org,vaseline,8901030733529,54
2024-06-24,kcl_org,huggies,8904009617998,7
2024-05-07,loreal_org,matrix,8901526852031,1
2024-05-10,nestle_org,maggi,8901058860726,2
2024-05-18,unilever_org,lipton,8901030780028,177
2024-05-20,unilever_org,surfexcel,8901030725685,140
2024-06-30,kcl_org,huggies,8904009600365,1
2024-05-16,mamaearth_org,mamaearth,8906087771883,285
2024-05-05,mondelez_org,cadburybournville,7622201505523,517
2024-05-07,unilever_org,horlicks,8901571009305,37
2024-05-10,godrej_org,ezee,8901023021978,5
2024-06-28,itc_org,aashirvaadmultigrain,8901725121624,3
2024-05-19,itc_org,aashirvaadmultigrain,8901725121648,2
2024-05-04,colgatepalmolive_org,colgate,32462354892578,4
2024-05-09,unilever_org,boost,8901571000210,28
2024-05-11,nestle_org,maggi,8901058844757,2
2024-05-18,unilever_org,horlicks,8901030807190,110
2024-05-15,unilever_org,vaseline,2AD1986A8E02C535A0C4C0577F6D1789,121
2024-05-05,nestle_org,maggi,8901058847420,61
2024-05-15,kimberlyclark_org,huggies,8904009618094,10
2024-05-16,kimberlyclark_org,huggies,8904009617592,5
2024-06-29,unilever_org,vaseline,8901030733888,39
2024-05-21,unilever_org,ponds,8901030608629,67
2024-06-31,unilever_org,axe,8901030557668,19
2024-05-08,unilever_org,knorr,8901030618581,16
2024-06-30,loreal_org,lorealprofessionnel,3474636876129,1027
2024-05-18,unilever_org,lipton,8901030587917,1478
2024-05-02,unilever_org,closeup,8901030725470,2
2024-05-10,loreal_org,matrix,8901526408047,2
2024-05-10,kcl_org,huggies,8904009618131,7
2024-05-19,godrej_org,hit,8901023014321,19
2024-05-15,unilever_org,lipton,8901030546488,97
2024-06-26,godrej_org,hit,8901023014284,15
2024-05-01,loreal_org,garnier,6970175253645,33
2024-05-03,unilever_org,vaseline,8901030733529,66
2024-05-13,loreal_org,maybelline,8901526005611,229
2024-05-02,hersheys_org,kisses,8901071703741,45
2024-05-20,loreal_org,cheryls,9324623784,286
2024-05-15,nestle_org,nescafe,12374202,3
2024-05-09,shortlyst_org,shortlyst,967E18FFC18E29B3FBC8C1E3B0B4C097,41
2024-05-21,kimberlyclark_org,huggies,8904009618261,4
2024-05-06,loreal_org,garnier,8994993011421,297
2024-06-24,unilever_org,closeup,8901030725470,1
2024-05-16,unilever_org,smartpick,8901030684623,22
2024-05-02,unilever_org,horlicks,8901030807220,33
2024-06-26,loreal_org,cheryls,9324623784,195
2024-06-26,loreal_org,lorealparis,8901526101023,68
2024-06-24,nestle_org,lactogrow,8901058888874,49
2024-05-15,unilever_org,redlabel,8901030578205,80
2024-05-07,kcl_org,huggies,8904009600051,6
2024-06-28,itc_org,itcmasterchefcookingpastes,8901725113179,1
2024-05-11,loreal_org,maybelline,8901526005611,263
2024-05-14,loreal_org,lorealparis,6923700981193,32
2024-05-20,unilever_org,lipton,8901030752841,106
2024-05-02,unilever_org,bru,8901030574504,10
2024-05-02,nestle_org,maggi,8901058866698,7
2024-05-10,unilever_org,ponds,8901030638138,73
2024-05-10,unilever_org,vaseline,8901030659386,353
2024-06-31,loreal_org,garnier,8901526204236,1758
2024-05-10,kcl_org,huggies,8904009600273,9
2024-05-18,godrej_org,genteel,8901023009266,2
2024-05-06,godrej_org,ezee,8901023005817,4
2024-05-19,mondelezinternational_org,cadburybournville,8901233021706,27
2024-05-03,loreal_org,lorealparis,3600523985470,7161
2024-05-02,hersheys_org,hersheys,D06D90EDF30CB55A61EA90EFF40E464B,1
2024-05-20,loreal_org,garnier,8901526006557,179
2024-05-12,nestle_org,maggi,8901058847529,63
2024-05-14,loreal_org,lorealprofessionnel,83274652376434,110
2024-05-21,unilever_org,redlabel,8901030578199,10
2024-05-20,unilever_org,comfort,8901030603846,111
2024-05-06,unilever_org,kissan,8901030532832,30
2024-05-08,nestle_org,maggi,8901058866766,22
2024-06-24,loreal_org,lorealparis,8901526101016,141
2024-05-19,unilever_org,surfexcel,8901030684623,56
2024-05-06,unilever_org,knorr,8901030609251,99
2024-06-25,unilever_org,kwalitywalls,3E971F33682AFFBE7BCB582CFE7DF297,30
2024-05-01,godrej_org,hit,8901023019029,76
2024-05-15,nestle_org,ceregrow,8901058847741,60
2024-05-07,unilever_org,kwalitywalls,D33805A4A18DDD1ADCC66DB550F28257,136
2024-05-13,unilever_org,horlicks,8901030807213,473
2024-06-27,itc_org,aashirvaadinstantmixes,8901725158316,1
2024-05-11,loreal_org,maybelline,6902395781660,254
2024-05-07,unilever_org,kissan,8901030673917,16
2024-05-09,unilever_org,cornetto,26C6F037E6BB46188050A29CE36B1659,324
2024-05-06,unilever_org,kwalitywalls,0B8CC33257D414AA51AD51212AE18EAB,58
2024-06-28,hersheys_org,hersheysexoticdark,8234623462362,50
2024-05-02,unilever_org,knorr,8901030516269,26
2024-05-07,godrej_org,hit,8901157028003,6
2024-05-04,loreal_org,maybelline,6902395685692,533
2024-05-05,unilever_org,ponds,8901030608629,82
2024-05-07,unilever_org,smartpick,8901030629211,17
2024-05-12,loreal_org,matrix,58AB9B0450357243BA060714B53C7271,1
2024-06-24,itc_org,itcmasterchefcookingpastes,8901725113186,1
2024-06-29,nestle_org,nescafe,823452436124,70
2024-05-06,itc_org,aashirvaadmultigrain,8901725121624,9
2024-06-27,hersheys_org,hersheys,8901071706834,1
2024-05-15,loreal_org,garnier,8994993011421,356
2024-06-25,kcl_org,huggies,8904009600273,3
2024-05-01,itc_org,aashirvaadnaturessuperfoods,8901725107000,164
2024-06-23,loreal_org,maybelline,8901526004317,142
2024-05-08,itc_org,itcmasterchefcookingpastes,8901725113179,2
2024-05-18,unilever_org,smartpick,8901030684623,27
2024-06-29,nestle_org,maggi,8756456356735,6
2024-05-05,loreal_org,maybelline,6902395487432,367
2024-05-13,nestle_org,maggi,8901058847420,53
2024-05-09,mamaearth_org,mamaearth,8906087773115,545
2024-05-08,unilever_org,kwalitywalls,756DDFFC0C390361F7D5F27BD2A09B8C,9
2024-05-06,loreal_org,matrix,8901526579167,16
2024-05-06,mamaearth_org,mamaearth,8906087771807,194
2024-06-30,hersheys_org,hersheysexoticdark,732645867234,46
2024-06-26,gsk_org,sensodyne,SEN0011828384,43
2024-06-27,hersheys_org,kisses,50A25D3DD125E2EABE679F2AB6D9C21B,330
2024-05-12,loreal_org,maybelline,6902395788751,485
2024-05-16,unilever_org,lipton,8901030546488,95
2024-05-21,godrej_org,hit,8901023014284,7
2024-05-07,loreal_org,maybelline,6902395781660,432
2024-05-15,unilever_org,vaseline,980DB8F4609A3688FC1AAFF1FC4A0689,243
2024-06-25,loreal_org,lorealparis,8901526101016,122
2024-06-27,unilever_org,lipton,8901030780028,171
2024-05-13,unilever_org,redlabel,8901030605093,20
2024-05-04,unilever_org,dove,F0882B830455749EFB80C5A9EE9A8B31,28
2024-05-22,loreal_org,garnier,8901526583645,34
2024-06-29,hersheys_org,hersheysexoticdark,F576573D234A7B928FC189A8D30976D6,147
2024-05-11,unilever_org,rexona,8901030732478,131
2024-05-10,loreal_org,maybelline,6902395788782,116
2024-06-30,mondelez_org,cadburybournville,7622201505431,56
2024-05-09,unilever_org,kissan,8901030650574,14
2024-05-13,loreal_org,lorealparis,3600523985470,7683
2024-05-14,loreal_org,maybelline,6902395487432,402
2024-05-08,loreal_org,cheryls,8901526406340,243
2024-06-25,kcl_org,huggies,8904009618261,6
2024-05-04,unilever_org,horlicks,8901030807176,21
2024-05-20,loreal_org,lorealprofessionnel,1384DFFE3ADC5406B01EA9CDBDD060C5,17
2024-05-11,nestle_org,maggi,8901058847482,106
2024-05-18,loreal_org,matrix,8901526408009,4
2024-05-07,mondelez_org,cadburyfuse,EDFDFEEDF303374625A41E8A740F5D26,12
2024-06-28,loreal_org,garnier,6923700927498,88
2024-05-08,shortlyst_org,shortlyst,C07DB22719FEB5B1AC9EECF5169417BB,2
2024-05-05,kcl_org,huggies,8904009600631,6
2024-06-26,unilever_org,horlicks,8901030820014,186
2024-05-03,godrej_org,protekt,8901023018442,5
2024-05-22,nestle_org,nangrow,8901058855845,10
2024-05-20,itc_org,aashirvaadnaturessuperfoods,8901725106997,103
2024-06-24,colgatepalmolive_org,palmolive,8901314006172,2
2024-05-14,kimberlyclark_org,huggies,8904009617295,7
2024-05-20,itc_org,aashirvaadnaturessuperfoods,8901725106966,188
2024-06-25,unilever_org,ponds,9BF0E6BA3E23158DF840CEEBB28643DE,65
2024-06-31,nestle_org,maggi,8901058847529,77
2024-05-17,itc_org,aashirvaadnaturessuperfoods,8901725107000,135
2024-06-31,itc_org,aashirvaadnaturessuperfoods,8901725106973,11
2024-05-03,loreal_org,lorealparis,8901526592449,49
2024-05-02,hersheys_org,hersheysexoticdark,AAF7626F7C5C44A123C76FAD2A1D5069,21
2024-05-04,itc_org,aashirvaadinstantmeals,8901725114008,1
2024-06-26,mamaearth_org,mamaearth,8906087776758,48
2024-05-02,unilever_org,vaseline,980DB8F4609A3688FC1AAFF1FC4A0689,25
2024-05-07,unilever_org,smartpick,8901030684623,12
2024-05-09,kcl_org,huggies,8904009600402,6
2024-05-17,shortlyst_org,shortlyst,654A6DD32287986E74672A33919D0CEE,2
2024-05-22,loreal_org,lorealparis,6923700970449,10027
2024-05-22,unilever_org,vaseline,2AD1986A8E02C535A0C4C0577F6D1789,39
2024-05-09,godrej_org,hit,8901023014284,3
2024-05-03,loreal_org,garnier,8901526204236,135
2024-06-26,unilever_org,ponds,158ECE424DC85B155D9E120C0885FD5F,39
2024-06-27,loreal_org,lorealprofessionnel,1E371FA5B54CA8A033EDBDE458F0CD98,1
2024-06-31,mamaearth_org,mamaearth,8906087772491,579
2024-05-07,colgatepalmolive_org,palmolive,8901314006172,4
2024-05-19,mamaearth_org,mamaearth,8906087773818,2016
2024-05-15,loreal_org,maybelline,6902395682950,742
2024-05-16,unilever_org,vaseline,8901030733888,373
2024-06-30,mamaearth_org,mamaearth,8906087770671,562
2024-05-19,unilever_org,lipton,8901030780028,111
2024-05-01,unilever_org,boost,8901571000043,10
2024-05-18,loreal_org,lorealparis,6923700966701,153
2024-05-18,loreal_org,lorealprofessionnel,3474636391097,4
2024-06-27,gsk_org,sensodyne,SEN5647448834,4
2024-05-01,unilever_org,knorr,8901030609268,20
2024-05-10,nestle_org,nescafe,823452436124,7
2024-05-05,unilever_org,knorr,8901030609251,145
2024-06-27,nestle_org,nescafe,8766475634532,39
2024-05-03,colgatepalmolive_org,palmolive,8901314006141,1
2024-05-11,unilever_org,horlicks,8901030807213,270
2024-05-05,loreal_org,maybelline,6902395685692,569
2024-05-09,nestle_org,maggi,8901058851298,8
2024-05-01,loreal_org,maybelline,8901526005611,304
2024-05-14,mondelezinternational_org,cadburybournville,2E67301CBC4F14DC43F171C3731FB90D,13
2024-06-26,unilever_org,lipton,8901030559303,277
2024-05-08,loreal_org,lorealprofessionnel,6B8037C1F578E0BB5280992206303115,2
2024-05-05,unilever_org,vaseline,8901030659690,14
2024-05-12,godrej_org,protekt,8901023017988,1
2024-05-01,mamaearth_org,mamaearth,8906087773115,475
2024-05-12,nestle_org,maggi,8901058101614,1
2024-06-25,loreal_org,garnier,8901526204236,394
2024-05-13,godrej_org,ezee,8901023022012,1
2024-06-29,nestle_org,nescafe,12374164,36
2024-05-16,mondelezinternational_org,cadburyfuse,EDFDFEEDF303374625A41E8A740F5D26,323
2024-06-29,nestle_org,maggi,8901058866698,9
2024-05-04,itc_org,savlon,8905110002482,2
2024-05-06,loreal_org,garnier,8901526006557,107
2024-05-03,unilever_org,lipton,8901030577680,106
2024-05-21,unilever_org,horlicks,8901030807176,687
2024-05-19,colgatepalmolive_org,colgate,265B7B5FB08E7F8CC1BF6DB06F8ED3E7,3
2024-05-11,unilever_org,boost,8901030817281,18
2024-05-14,loreal_org,garnier,8901526006557,180
2024-05-17,unilever_org,redlabel,8901030605093,24
2024-06-23,unilever_org,horlicks,8901030807213,1359
2024-05-06,godrej_org,ezee,8901023021978,2
2024-05-01,loreal_org,lorealparis,8901526101023,78
2024-05-14,unilever_org,surfexcel,8901030593468,109
2024-06-28,itc_org,aashirvaadnaturessuperfoodsorganic,8901725111076,1
2024-05-14,nestle_org,nescafe,12374164,3
2024-05-08,shortlyst_org,shortlyst,14C55B803CD158C5D358396160E0C2C2,14
2024-06-26,unilever_org,vaseline,2AD1986A8E02C535A0C4C0577F6D1789,331
2024-05-18,nestle_org,maggi,8901058843224,4
2024-05-10,itc_org,aashirvaadmultigrain,8901725121648,4
2024-05-03,loreal_org,lorealparis,8901526101016,176
2024-05-13,loreal_org,lorealprofessionnel,3474636876129,7
2024-06-28,unilever_org,vaseline,55499B6B3D8E4AE219A5B1E86018267D,224
2024-06-24,godrej_org,goodknight,8901157001136,15
2024-05-10,loreal_org,matrix,8901526579150,2
2024-06-31,mondelez_org,cadburybournville,7622201505462,32
2024-05-21,mondelezinternational_org,cadburybournville,7622201505462,24
2024-05-01,hersheys_org,kisses,AAF7626F7C5C44A123C76FAD2A1D5069,705
2024-06-29,unilever_org,kwalitywalls,4F8BD5812CD2AFEC5FAC7E547561A25F,62
2024-05-12,loreal_org,lorealprofessionnel,lorealprofessionnel,2
2024-05-18,godrej_org,protekt,8901023023125,1
2024-06-28,kcl_org,huggies,8904009617295,4
2024-05-19,shortlyst_org,shortlyst,8904009614706,1
2024-06-25,itc_org,savlon,8905110003229,5
2024-05-05,nestle_org,maggi,8901058851304,14
2024-05-20,unilever_org,smartpick,8901030684616,21
2024-05-19,loreal_org,matrix,8901526579143,15
2024-05-04,unilever_org,ponds,8901030681356,27
2024-05-03,unilever_org,closeup,8901030788055,77
2024-05-10,nestle_org,nescafe,12374164,6
2024-06-25,kcl_org,huggies,8904009617837,3
2024-05-11,gsk_org,sensodyne,SEN0011828384,76
2024-06-29,hersheys_org,hersheysexoticdark,732645867234,73
2024-06-23,unilever_org,vaseline,55499B6B3D8E4AE219A5B1E86018267D,336
2024-05-18,colgatepalmolive_org,palmolive,8850006494851,1
2024-05-22,itc_org,aashirvaadnaturessuperfoods,8901725106980,62
2024-05-16,shortlyst_org,shortlyst,3600542143592,3
2024-05-19,unilever_org,comfort,8901030601354,7
2024-06-26,loreal_org,maybelline,8901526004317,359
2024-05-02,unilever_org,lipton,8901030546488,102
2024-05-07,nestle_org,maggi,8901058866742,29
2024-06-25,godrej_org,protekt,8901023018442,17
2024-05-16,nestle_org,nestle,8901058844177,1
2024-05-02,hersheys_org,kisses,9ABB1F8478115FC5A41B4059A19A22BD,2527
2024-05-02,unilever_org,ponds,8901030681349,36
2024-05-12,loreal_org,matrix,8901526407972,1
2024-05-07,loreal_org,garnier,6970175255847,108
2024-05-04,unilever_org,lipton,8901030780028,162
2024-05-03,godrej_org,hit,8901023019029,84
2024-06-31,loreal_org,lorealparis,3600523985470,6751
2024-05-13,unilever_org,surfexcel,0AFF83ACC9ADA1CE9847CD5EFDEFAA3D,127
2024-05-21,loreal_org,lorealprofessionnel,1E371FA5B54CA8A033EDBDE458F0CD98,14
2024-06-30,hersheys_org,hersheysexoticdark,7326435483264,927
2024-05-08,loreal_org,lorealparis,6923700977264,9061
2024-05-07,nestle_org,nangrow,8901058855845,21
2024-05-21,unilever_org,surfexcel,8901030684623,52
2024-06-29,unilever_org,kwalitywalls,D10C03168ACDED19B50FCD39637C26CC,28
2024-05-09,godrej_org,ezee,8901023005817,7
2024-06-26,nestle_org,maggi,8901058847000,10
2024-05-17,unilever_org,ponds,8901030681349,75
2024-05-04,unilever_org,smartpick,8901030732287,18
2024-05-02,mondelez_org,cadburybournville,7622201505523,89
2024-06-29,shortlyst_org,shortlyst,6923700981193,1
2024-05-05,mamaearth_org,mamaearth,8906087773818,476
2024-05-20,godrej_org,hit,8901157025194,19
2024-05-07,loreal_org,maybelline,6902395685692,731
2024-05-19,nestle_org,nescafe,12374202,4
2024-05-22,unilever_org,ponds,8901030681349,12
2024-06-23,unilever_org,lipton,8901030752841,19
2024-06-27,unilever_org,sunsilk,8901030610677,338
2024-06-27,unilever_org,horlicks,8901030807220,3644
2024-06-30,hersheys_org,hersheysexoticdark,82734238748324,135
2024-05-13,nestle_org,nescafe,82345625348312,5
2024-05-04,mamaearth_org,mamaearth,8906087771593,217
2024-05-01,hersheys_org,hersheysexoticdark,1FDB42EEF17698C631B6D86F210D9645,1989
2024-05-11,loreal_org,maybelline,8901526005635,163
2024-05-21,loreal_org,maybelline,6902395788775,377
2024-05-08,mondelez_org,cadburybournville,7622201444747,78
2024-05-22,unilever_org,kissan,8901030810978,65
2024-06-31,loreal_org,lorealparis,8901526101016,162
2024-05-08,godrej_org,ezee,8901023005817,5
2024-06-26,itc_org,savlon,8905110003229,11
2024-06-27,unilever_org,vaseline,8901030713880,172
2024-06-26,nestle_org,milkmaid,8901058100600,74
2024-05-01,loreal_org,matrix,8901526408009,2
2024-05-16,godrej_org,hit,8901023014284,13
2024-06-31,nestle_org,nescafe,12374202,26
2024-05-03,unilever_org,bru,8901030574498,63
2024-05-22,unilever_org,kissan,9066ACC31D0F62F1C02AC40158829BE0,8
2024-05-06,unilever_org,lipton,8901030684777,1342
2024-05-10,unilever_org,ponds,8901030608629,41
2024-05-18,unilever_org,smartpick,8901030684616,12
2024-05-12,itc_org,aashirvaadnaturessuperfoodsorganic,8901725111281,1
2024-05-22,unilever_org,vaseline,8901030733888,22
2024-05-03,itc_org,itcmasterchefbasegravies,4727756750902,1
2024-05-06,unilever_org,smartpick,8901030728365,24
2024-05-12,unilever_org,boost,8901571003556,220
2024-05-19,loreal_org,lorealparis,6923700950588,180
2024-05-21,unilever_org,smartpick,8901030603846,41
2024-06-27,gsk_org,sensodyne,senso82365462,2
2024-06-26,unilever_org,kwalitywalls,38E763EB1497434CB3A44C7E704BB19E,141
2024-05-05,hersheys_org,hersheysexoticdark,AAF7626F7C5C44A123C76FAD2A1D5068,7
2024-05-13,unilever_org,lipton,8901030752841,73
2024-06-31,loreal_org,garnier,6923700942514,310
2024-06-30,godrej_org,hit,8901023019265,29
2024-06-23,loreal_org,lorealprofessionnel,3474636391097,2
2024-05-02,hersheys_org,sofit,8901071731942,2
2024-06-27,unilever_org,horlicks,8901030795770,155
2024-05-18,loreal_org,maybelline,41554538281,210
2024-05-17,kimberlyclark_org,huggies,8904009600440,6
2024-06-28,unilever_org,boost,8901030834752,25
2024-06-28,kcl_org,huggies,8904009618285,4
2024-05-01,colgatepalmolive_org,palmolive,8850006494851,1
2024-05-10,unilever_org,horlicks,8901571003280,144
2024-05-01,loreal_org,maybelline,6902395682950,339
2024-05-03,unilever_org,knorr,8901030461224,11
2024-06-24,loreal_org,maybelline,6902395788751,476
2024-06-30,nestle_org,maggi,8901058847420,70
2024-05-04,mamaearth_org,mamaearth,8906087773924,77
2024-05-22,godrej_org,hit,8901023019258,16
2024-05-02,loreal_org,lorealparis,8901526592500,65
2024-05-12,mondelez_org,cadburybournville,7622201505318,1
2024-06-27,loreal_org,matrix,8901526408047,6
2024-06-23,loreal_org,maybelline,6902395682875,105
2024-05-03,unilever_org,knorr,8901030516269,16
2024-06-31,kcl_org,huggies,8904009600518,2
2024-05-22,godrej_org,hit,8901023019265,8
2024-05-21,unilever_org,comfort,8901030649400,10
2024-05-12,gsk_org,sensodyne,SEN4512001120,108
2024-05-22,unilever_org,kissan,8901030653407,51
2024-05-10,gsk_org,sensodyne,SEN4512001120,72
2024-05-21,unilever_org,boost,8901030834752,24
2024-05-07,unilever_org,kissan,8901030532719,27
2024-05-06,unilever_org,kissan,8901030650574,10
2024-06-29,loreal_org,lorealprofessionnel,83274652376434,139
2024-06-25,nestle_org,nescafe,12374164,65
2024-06-23,nestle_org,maggi,8901058101614,1
2024-05-20,loreal_org,garnier,8901526593699,52
2024-05-18,loreal_org,lorealprofessionnel,3474630587472,4
2024-06-31,unilever_org,vaseline,8901030733888,11
2024-05-03,godrej_org,hit,8901023014291,49
2024-06-24,unilever_org,ponds,2B1622C6BABCC2DB7FAFDDFD40FF8F32,136
2024-06-25,mondelez_org,cadburybournville,7622201505318,17
2024-06-24,loreal_org,maybelline,6902395788775,367
2024-06-23,colgatepalmolive_org,palmolive,8850006930229,1
2024-06-28,nestle_org,maggi,8901058847420,52
2024-06-29,unilever_org,smartpick,8901030732287,20
2024-05-07,colgatepalmolive_org,colgate,265B7B5FB08E7F8CC1BF6DB06F8ED3E7,1
2024-05-10,kcl_org,huggies,8904009617653,6
2024-05-21,loreal_org,matrix,8901526579167,12
2024-05-09,unilever_org,cornetto,D10C03168ACDED19B50FCD39637C26CC,5
2024-05-16,mamaearth_org,mamaearth,8906087770671,281
2024-05-05,hersheys_org,sofit,8901071359108,1
2024-06-30,unilever_org,smartpick,8901030591532,18
2024-06-24,loreal_org,lorealparis,6923700966701,103
2024-05-05,godrej_org,hit,8901157025170,12
2024-06-26,godrej_org,goodknight,8901157021028,2
2024-06-26,itc_org,aashirvaadnaturessuperfoods,8901725106973,14
2024-06-31,hersheys_org,kisses,82734238748324,121
2024-06-25,nestle_org,maggi,8901058866698,3
2024-06-26,unilever_org,ponds,8E44C4BF8B6C8E2BCA4E353843627BCE,132
2024-06-28,colgatepalmolive_org,colgate,8901314009067,6
2024-05-14,unilever_org,kissan,B13EDEAF0557AA39EAF808FB9E85C96A,35
2024-05-12,loreal_org,garnier,6970175253638,183
2024-05-14,unilever_org,knorr,8901030461248,12
2024-05-14,godrej_org,hit,8901023010002,47
2024-05-12,itc_org,aashirvaadnaturessuperfoods,8901725106959,19
2024-06-23,unilever_org,lipton,8901030587917,578
2024-05-06,colgatepalmolive_org,colgate,82347636274324,92
2024-05-03,itc_org,aashirvaadmultigrain,8901725121648,2
2024-06-28,hersheys_org,hersheysexoticdark,AAF7626F7C5C44A123C76FAD2A1D5068,984
2024-05-05,unilever_org,rexona,8901030732478,49
2024-05-11,godrej_org,protekt,8901023017988,2
2024-05-04,godrej_org,ezee,8901023022012,2
2024-06-31,unilever_org,lipton,8901030587917,1255
2024-06-24,itc_org,savlon,8905110003229,3
2024-05-18,unilever_org,vaseline,1F97863B948BF0ECD6165537AA75A3C1,291
2024-05-19,unilever_org,vaseline,980DB8F4609A3688FC1AAFF1FC4A0689,258
2024-05-15,kimberlyclark_org,huggies,8904009618063,7
2024-05-15,nestle_org,maggi,8901058101614,3
2024-05-19,loreal_org,lorealprofessionnel,83274652376434,93
2024-05-03,godrej_org,ezee,8901023005817,1
